Date,State,Fire Name,Latitude,Longitude,Fire Cause
07/24/14,Oregon,503,43.7203,-120.1686,
07/24/14,Colorado,TRIPLE POLE,39.9417,-108.3933,
07/24/14,Nevada,JSC,41.9869,-116.1131,Human/Equipment /Other/ known 
07/24/14,Oklahoma,Faller Fire,35.05377,-98.4558,Human/Equipment /Other/ known 
07/24/14,Florida,Keyhole WF,25.3739,-80.738528,Natural /Lightning 
07/24/14,Montana,Calf,47.11245,-107.78558,
07/24/14,Colorado,FREEZEWELL,39.9114,-108.4672,
07/24/14,Utah,MM 164,40.3222,-109.2536,
07/24/14,Oregon,Fry Gulch,42.5943,-123.1464,
07/24/14,Oregon,Butte,42.5717,-118.7364,
07/24/14,South Dakota,Janis,43.2622,-102.5056,Natural /Lightning 
07/24/14,Washington,Wilmont,48.1505,-118.41901,Natural /Lightning 
07/24/14,Arizona,Cerbat Wash,35.2717,-114.1683,Human/Equipment /Vehicle 
07/24/14,Colorado,RADIO,39.6342,-108.8106,
07/24/14,Oregon,Stumbough,45.7042,-118.3325,Natural /Lightning 
07/24/14,Colorado,Mom,40.34853,-108.53586,
07/24/14,South Dakota,POWERLINE,43.3,-100.6253,Human/Equipment /Power Line 
07/24/14,Montana,Ridgeway,45.43368,-104.40022,
07/24/14,Colorado,BLUE MOUNTAIN,40.0033,-109.0367,
07/24/14,Colorado,PETES POST,40.3456,-108.6264,
07/24/14,Wyoming,Scab Creek,42.7766,-109.5065,
07/24/14,Colorado,BULL,40.3197,-109.0133,
07/24/14,Colorado,RICHARDSON,40.3403,-109.0111,
07/24/14,Colorado,PARK CANYON,39.9458,-108.9111,
07/24/14,Colorado,BASE CAMP,39.9644,-108.4767,
07/24/14,Oregon,Buckaroo,43.8742,-117.9561,
07/24/14,Colorado,RABBIT,39.95,-108.4611,
07/24/14,Colorado,STAKE SPRINGS,39.9064,-108.4342,
07/24/14,Colorado,OUT FIELD,39.9417,-108.3767,
07/24/14,Washington,100 Blk Signal Peak,46.38169,-120.73359,Human/Miscellaneous /Fireworks/ Adult 
07/24/14,Colorado,JEEP TRAIL,39.9461,-108.3122,
07/24/14,Utah,Old Dump,37.65011,-109.52736,
07/24/14,Kentucky,Doyel Valley,37.16355,-86.0917,Human/Campfire /Other/ known 
07/24/14,California,Pine Creek 12,41.0669,-123.6947,Human/Incendiary /Recurrent 
07/24/14,South Dakota,ANTELOPE DAM,43.3,-100.6253,Human/Juveniles /Other/ unknown 
07/25/14,California,Big Hill Small,41.0833,-123.6808,Human/Incendiary /Recurrent 
07/25/14,California,Big Hill Complex,41.0797,-123.6772,Human/Incendiary /Recurrent 
07/25/14,California,Supply Creek 2,41.0408,-123.6967,Human/Incendiary /Recurrent 
07/25/14,South Dakota,Elders,43.18689,-102.74642,Human/Incendiary /Other/ unknown 
07/25/14,Colorado,LOWER BAIR RANCH,39.6139,-107.1286,
07/25/14,Oregon,Sanitarium Rd 640,42.5058,-123.4242,Human/Equipment /Other/ unknown 
07/25/14,Colorado,WOLF RIDGE,39.8861,-108.4744,
07/25/14,California,Tish Tang 13,41.0308,-123.6464,Human/Incendiary /Recurrent 
07/25/14,Colorado,LUNCHBOX,39.8983,-108.4814,
07/25/14,Colorado,DRIPPING,40.2739,-108.9792,
07/25/14,California,Triple Falls,36.9847,-118.5664,Natural /Lightning 
07/25/14,Washington,3 Mile,47.9358,-118.45162,Natural /Lightning 
07/25/14,Montana,BEDROCK,48.85717,-113.43064,Human/Incendiary /Trash Burning 
07/25/14,South Dakota,Junk 2,43.9814,-99.2947,Human/Incendiary /Trash Burning 
07/25/14,South Dakota,HOT BALE,43.2928,-100.6133,Natural /Other/ known 
07/25/14,Nevada,Rye,40.68025,-118.513,
07/25/14,California,Ellicott,36.928889,-121.843056,Human/Other
07/25/14,California,Deep,37.96043,-119.66382,Natural /Lightning 
07/25/14,Washington,Whitestone,48.00183,-118.52493,Natural /Lightning 
07/25/14,Idaho,RandR,43.64956,-116.14795,
07/25/14,Colorado,BOX,40.2986,-108.7997,
07/25/14,California,Tish Tang 14,41.045,-123.6669,Human/Incendiary /Recurrent 
07/25/14,Wyoming,West Crossing,43.5524,-110.7328,Undetermined
07/25/14,Idaho,OTA 84,43.26539,-116.18499,Human/Equipment /Other/ known 
07/25/14,Montana,Smoke Shack,48.1142,-105.1744,Human/Incendiary /Other/ unknown 
07/25/14,Colorado,Black,38.6223,-107.862297,
07/25/14,Washington,Thirty Mile I,48.2689,-118.6528,Natural /Lightning 
07/25/14,Washington,Thirty Mile II,48.275,-118.6604,Natural /Lightning 
07/25/14,Montana,Montgomery,46.5721,-106.59078,Human/Equipment /Power Line 
07/25/14,Utah,Eagle Crags,37.0919,-112.9997,
07/25/14,Arizona,Lucy Canyon,34.0908,-110.0628,Natural /Lightning 
07/25/14,Colorado,DRY,39.8161,-108.3181,
07/25/14,Montana,CROMWELL,47.8442,-114.4725,Natural /Lightning 
07/25/14,Washington,Stranger Creek,48.28658,-118.2009,Human/Equipment /Power Line 
07/25/14,Colorado,LUNCH LOOP,39.0186,-108.6,
07/25/14,Idaho,OTA 83,43.26958,-116.17354,Human/Equipment /Other/ known 
07/25/14,Arizona,Beaver Canyon,34.0873,-110.0473,Natural /Lightning 
07/25/14,Washington,Sclome Creek,48.0993,-118.53246,Natural /Lightning 
07/25/14,Arizona,MEDICINE MAN,35.59,-113.2589,Natural /Lightning 
07/25/14,California,Rock,36.5897,-118.6764,Natural /Lightning 
07/25/14,Utah,119 Jeep,38.7692,-111.9664,Human/Equipment /Vehicle 
07/25/14,Colorado,Butch,37.278033,-108.32692,
07/25/14,North Dakota,Lucy Mound,47.7483,-102.2236,Human/Incendiary /Trash Burning 
07/25/14,Oregon,North Butte 2,44.8072,-121.5292,Natural /Lightning 
07/25/14,Arizona,Wheeler,35.0783,-113.7875,
07/25/14,Washington,25 Mile Creek,46.06446,-120.92602,Natural /Lightning 
07/25/14,Colorado,THOMPSON DITCH,38.9569,-108.73,
07/25/14,Wyoming,Pathfinder Hill,42.55264,-106.82181,Human/Equipment /Vehicle 
07/25/14,Colorado,HOT SPRINGS,40.50375,-107.9403,
07/25/14,Oregon,Black Butte,43.66338,-118.19765,
07/25/14,California,Heather,36.5928,-118.6786,Natural /Lightning 
07/25/14,Montana,BLUE,48.54578,-113.01408,Human/Juveniles /Other/ unknown 
07/25/14,Utah,Hog Canyon,40.45,-109.1664,Natural /Lightning 
07/25/14,Washington,Upper Kinkaid,48.30716,-118.87737,Natural /Lightning 
07/25/14,Utah,Kiln,38.831567,-112.863878,
07/25/14,Utah,Birch,37.3031,-112.8797,
07/25/14,Colorado,shep,40.57625,-108.09547,
07/25/14,Utah,Fillmores Kitchen,39.06761,-112.5064,
07/25/14,Utah,TOWER,40.3508,-109.1697,
07/25/14,Oregon,Riverside Rd,43.671661,-118.139668,Human/Equipment /Other/ unknown 
07/25/14,Utah,Quarry,40.4505,-109.320397,Natural /Lightning 
07/25/14,Utah,Pits,37.2053,-113.0533,Natural /Lightning 
07/25/14,Utah,Island Park,40.49819,-109.20439,Natural /Lightning 
07/25/14,Montana,Poplar River,48.115,-105.2019,Human/Miscellaneous /Other/ unknown 
07/25/14,Colorado,DRAGON 11,39.955,-108.8792,
07/25/14,Utah,Lava,39.00767,-112.51122,
07/25/14,Colorado,koepp,40.57664,-108.09533,
07/25/14,Florida,Trailhead RV Fire,25.97417,-81.55444,Human/Other
07/25/14,Arizona,Robbins Butte,33.3336,-112.6497,
07/26/14,South Dakota,30 BALES,43.3086,-100.6344,Natural /Other/ unknown 
07/26/14,South Dakota,Transformer,43.02431,-102.55264,Human/Equipment /Vehicle 
07/26/14,Oregon,RABBIT AGAIN,42.8476,-123.5573,
07/26/14,Idaho,OTA 85,43.25636,-116.17849,Human/Equipment /Other/ known 
07/26/14,California,Crane,37.78548,-119.8058,Natural /Lightning 
07/26/14,Colorado,SODA,39.9431,-108.3686,
07/26/14,Wyoming,Bull Lake,43.2206,-109.0369,Natural /Lightning 
07/26/14,Nevada,Telephone,35.2328,-114.5903,Human/Fire Use /Trash Burning 
07/26/14,Arizona,Pot Hole,36.9171,-112.022597,
07/26/14,Arizona,264 MM 464,35.69411,-109.23321,Natural /Lightning 
07/26/14,Utah,Rose,37.6581,-113.2694,
07/26/14,Nevada,Empy,37.6381,-114.3756,
07/26/14,Colorado,HOG LOT,39.8722,-108.3494,
07/26/14,Colorado,Wickson,38.144527,-108.547919,
07/26/14,Idaho,POWER,43.82553,-116.84946,Human/Miscellaneous /Other/ known 
07/26/14,Wyoming,Mosier,44.33209,-106.81659,Human/Equipment /Vehicle 
07/26/14,Colorado,Meadow Creek,40.0256,-105.8397,Human/Campfire /Cooking/warming 
07/26/14,Utah,Sweat,37.6375,-113.2761,
07/26/14,California,North,37.76194,-119.56009,Human/Campfire /Other/ unknown 
07/26/14,Utah,Broken Ridge,38.1222,-113.6331,
07/26/14,Nevada,Minto,37.55,-114.4144,
07/26/14,Colorado,Roundtop,40.4508,-108.9047,Natural /Lightning 
07/26/14,California,El Portal,37.67684,-119.78005,Human/Equipment /Power Line 
07/26/14,South Dakota,White Plume,43.02614,-102.55953,Human/Miscellaneous /Other/ unknown 
07/26/14,Arizona,Sullivan Canyon,36.8142,-113.824897,
07/26/14,Montana,INDIAN COULEE,45.6675,-106.8697,Natural /Other/ known 
07/26/14,Colorado,Elk Srings,40.33,-108.4281,
07/26/14,North Dakota,River,46.0522,-100.6183,Human/Miscellaneous /Other/ unknown 
07/26/14,Oregon,Lost 2,43.398,-120.3211,
07/26/14,California,Oasis,34.7989,-116.5103,Human/Equipment /Vehicle 
07/26/14,Nevada,Gum Hill,37.5022,-114.315,
07/26/14,Oregon,Thorn,44.6025,-119.5189,
07/26/14,Nevada,Pine Wash,37.5503,-114.4025,
07/26/14,New Mexico,Cienegita Canyon,33.3019,-105.7564,Natural /Lightning 
07/26/14,Oregon,Sheep Rock,43.58586,-118.13802,
07/26/14,Colorado,RAMONE,39.8256,-108.2414,
07/26/14,California,Jetboat,41.539181,-124.049169,Human/Equipment /Other/ known 
07/26/14,Montana,SOUTH MIDDLE SCHOOL,48.54656,-113.01389,Human/Juveniles /Ignition Devices 
07/26/14,Oregon,Old Blue,42.3232,-123.1745,
07/26/14,Nevada,Big Springs,37.5133,-114.3817,
07/26/14,Montana,Marmon,48.0756,-105.6717,Human/Incendiary /Other/ unknown 
07/26/14,North Dakota,Olive,46.09939,-100.63425,Human/Miscellaneous /Other/ unknown 
07/26/14,Idaho,Bell Rapids,42.7972,-114.9664,Human
07/26/14,Oregon,Duffy,44.76408,-121.5979,Natural /Lightning 
07/26/14,Colorado,PEACH,39.5653,-107.5914,
07/26/14,Nevada,Clove,37.51,-114.3247,
07/26/14,Nevada,Nut,37.5114,-114.3256,
07/26/14,Utah,Keel Springs,38.1292,-113.6222,
07/26/14,South Dakota,Clover,45.7664,-101.0844,Human/Juveniles /Other/ unknown 
07/26/14,Arizona,Sawmill 1,35.87763,-109.10343,Human/Incendiary /Trash Burning 
07/26/14,California,Aggregate 4,41.0356,-123.6597,Human/Incendiary /Recurrent 
07/27/14,California,Mile Post 16.97,41.1175,-123.6919,Human/Incendiary /Recurrent 
07/27/14,California,Mile Post 18.34,41.1336,-123.6861,Human/Incendiary /Recurrent 
07/27/14,California,M.P. 19.68,41.1492,-123.6808,Human/Incendiary /Recurrent 
07/27/14,California,Mile Post 19.74,41.1514,-123.6814,Human/Incendiary /Recurrent 
07/27/14,California,Mile Post 21.76,41.1692,-123.6994,Human/Incendiary /Recurrent 
07/27/14,Nevada,Crossroads,37.5353,-114.2711,
07/27/14,New Mexico,86,36.7306,-107.6239,
07/27/14,Oregon,523,44.0475,-121.0222,Human/Miscellaneous /Other/ unknown 
07/27/14,Montana,TIGER,45.7128,-107.5147,Human/Miscellaneous /Other/ known 
07/27/14,Washington,Lat A/Progressive,46.42226,-120.48037,Human/Fire Use /Trash Burning 
07/27/14,Colorado,MILLER TWO,40.3017,-108.7186,
07/27/14,California,Tish Tang 15,41.0308,-123.6464,Human/Incendiary /Recurrent 
07/27/14,California,Mile Post 16.97  2,41.1167,-123.6878,Human/Incendiary /Recurrent 
07/27/14,Nevada,Lone Butte,40.6706,-115.0072,Human/Equipment /Other/ unknown 
07/27/14,New Mexico,Cottonwood,36.8972,-107.5275,
07/27/14,Montana,V-1110 RD,47.1517,-114.1644,Human/Campfire /Cooking/warming 
07/27/14,Washington,SAND CREEK,47.9314,-118.1611,Human/Incendiary /Other/ unknown 
07/27/14,Nevada,BOYLE,39.1383,-119.7739,Human/Miscellaneous /Other/ unknown 
07/27/14,Nevada,RED CACTUS,36.5583,-115.7786,
07/27/14,Nevada,Water Canyon 19,40.92064,-117.65042,Human/Campfire /Cooking/warming 
07/27/14,Nevada,Water Canyon 20,40.92178,-117.65714,Human/Campfire /Cooking/warming 
07/27/14,Utah,Montezuma,37.25772,-109.27946,Human/Miscellaneous /Other/ unknown 
07/27/14,Arizona,Bear Mt.,33.5153,-109.7484,Natural /Lightning 
07/27/14,Nevada,Oak Springs,37.6078,-114.7158,
07/27/14,Arizona,SENECA,33.7606,-110.52392,Natural /Lightning 
07/27/14,Nevada,NAT OUT 95 96,36.3467,-115.4117,
07/27/14,Colorado,Station,37.0923,-107.7535,Natural /Lightning 
07/27/14,New Mexico,Wrye,33.95456,-106.35839,Human/Equipment /Vehicle 
07/27/14,California,Mike 1,41.1694,-123.6997,Human/Incendiary /Recurrent 
07/27/14,Oregon,FFD140167045,44.0417,-123.1794,Human/Miscellaneous /Fireworks/ Adult 
07/27/14,Montana,PLAINFEATHER,45.4408,-108.5161,Human/Miscellaneous /Other/ unknown 
07/27/14,Colorado,CHAIN,39.9144,-108.355,
07/27/14,Nevada,Elliot,38.48,-114.5686,
07/27/14,California,Pachalka,35.526073,-115.601078,Natural /Lightning 
07/27/14,California,Airport 4,41.0431,-123.6656,Human/Incendiary /Recurrent 
07/27/14,Nevada,Acklin,37.465,-114.5378,
07/27/14,Nevada,Hamlight,37.9906,-114.4186,
07/27/14,Colorado,Maverick,38.2141,-108.398497,
07/27/14,Nevada,Ridge,37.4489,-114.56,
07/27/14,New Mexico,Torch,36.9453,-107.1003,Natural /Lightning 
07/27/14,Utah,Kane,37.1175,-112.8514,
07/27/14,Nevada,Stine,37.4747,-114.5544,
07/27/14,Utah,Slick Rock,37.105,-112.8608,
07/27/14,Nevada,Quartz,38.19,-114.4822,
07/27/14,Arizona,CHURCH,33.0337,-111.5865,Human/Incendiary /Other/ unknown 
07/27/14,Arizona,Wood Spring,35.83824,-109.42138,Natural /Lightning 
07/27/14,Utah,Uvada,37.7031,-114.0331,
07/27/14,Montana,Ferry Boat,48.1014,-105.1492,Natural /Other/ unknown 
07/27/14,California,Aggregate 5,41.0372,-123.6597,Human/Incendiary /Recurrent 
07/27/14,California,Cal-Pac 3,41.0311,-123.6533,Human/Incendiary /Recurrent 
07/28/14,Montana,SOUTH  FINLEY,47.0975,-114.0103,Human/Campfire /Cooking/warming 
07/28/14,Oregon,Kane Creek,42.3479,-123.0364,
07/28/14,Oregon,529,44.0631,-121.1428,
07/28/14,New Mexico,Pine,36.5589,-107.4997,
07/28/14,Wyoming,Crooked Creek,42.9758,-108.9508,Natural /Lightning 
07/28/14,Oregon,Lakeshore Drive 2600,42.2646,-123.5759,Human/Miscellaneous /Other/ unknown 
07/28/14,New Mexico,Eastwood,36.8839,-107.5222,
07/28/14,Oregon,Rogue River Hwy,42.4162,-123.1259,Human/Miscellaneous /Other/ unknown 
07/28/14,Nevada,MEADOW VALLEY,36.7092,-114.6267,
07/28/14,Nevada,Cathedral,37.8283,-114.4594,
07/28/14,Utah,Big Dogie 2,39.5131,-109.7589,Natural /Lightning 
07/28/14,Montana,Lake Mason Fire,46.4791,-108.656166,Human/Equipment /Other/ known 
07/28/14,South Dakota,Camp Creek,45.68831,-100.80431,Human/Campfire /Cooking/warming 
07/28/14,Utah,Terra,40.318094,-112.659785,
07/28/14,Nevada,Wells,41.1033,-114.9303,Human/Railroads /Other/ unknown 
07/28/14,New Mexico,Crystal,36.08611,-108.9206,Natural /Lightning 
07/28/14,Washington,Madame Dorian,46.080188,-118.805246,Human/Other
07/28/14,Colorado,GILLAM,40.0875,-108.7164,
07/28/14,Washington,Bible Camp fire,48.31727,-118.19446,Human/Miscellaneous /Burning Building 
07/28/14,Nevada,Cottonwood,39.6367,-115.8497,
07/28/14,New Mexico,Pueblita,36.7011,-107.3244,
07/28/14,Arizona,Cactus,36.992,-112.406403,
07/28/14,Colorado,Ladore,40.6936,-108.8672,Natural /Lightning 
07/28/14,Colorado,Jack Springs,40.6675,-108.8864,Natural /Lightning 
07/28/14,Idaho,OTA 87,43.2604,-116.08254,Human/Equipment /Other/ known 
07/28/14,Nevada,Sidehill,38.3678,-114.7903,
07/28/14,Nevada,Hot,41.4486,-116.1633,
07/28/14,South Dakota,Race,45.008,-101.2424,Human/Equipment /Other/ known 
07/28/14,Oregon,Granite Hill,42.5187,-123.2495,Human/Equipment /Vehicle 
07/28/14,Colorado,EAST GULCH,39.4953,-107.5675,
07/28/14,Colorado,Raven,37.33719,-108.41869,Natural /Lightning 
07/28/14,Montana,Wildrose #5,48.2975,-110,Human/Juveniles /Ignition Devices 
07/28/14,South Dakota,Money Mike,43.28461,-101.99392,Human/Fire Use /Land Clearing 
07/28/14,Idaho,OTA 86,43.25555,-116.08464,Human/Equipment /Other/ known 
07/28/14,Colorado,CROWN MOUNTAIN,39.3542,-107.093,
07/28/14,Nevada,CHICKADEE,39.6628,-119.7817,
07/28/14,Colorado,Rafters,40.43672,-108.40044,
07/28/14,Montana,WELLMAN,48.52672,-112.59094,Human/Equipment /Other/ unknown 
07/28/14,Nevada,Longhorn,37.4953,-114.5453,
07/28/14,Oregon,Reeves Creek,42.2376,-123.6142,Human/Campfire /Cooking/warming 
07/28/14,Arizona,Crystal,36.259294,-112.166386,Natural /Lightning 
07/28/14,Nevada,POLE,35.3919,-114.885,
07/28/14,Nevada,Indian Cove,37.5069,-114.5542,
07/28/14,Wyoming,Neiber Road,43.85456,-107.88839,
07/28/14,Montana,Skelly Gulch,46.65714,-112.19819,Human/Miscellaneous /Other/ unknown 
07/28/14,Montana,KOLPAC,48.5817,-113.0458,Human/Fire Use /Slash Burning 
07/28/14,Wyoming,291 Plunkett Rd,42.9458,-108.7392,Human/Fire Use /Trash Burning 
07/28/14,North Dakota,Grove,46.09472,-100.65886,Human/Incendiary /Other/ unknown 
07/29/14,Georgia,Mizell Fire,30.7456,-82.1361,Natural
07/29/14,Montana,BASKETBALL,45.4292,-108.5328,Human/Juveniles /Ignition Devices 
07/29/14,North Dakota,RAILROAD,47.9539,-99.0818,Human/Incendiary /Recurrent 
07/29/14,Montana,8th & D St.,48.1103,-105.1789,Human/Juveniles /Ignition Devices 
07/29/14,Oregon,Grizzly Peak,42.2696,-122.6136,
07/29/14,Washington,Klickitat Rvr Bridge,46.21531,-121.27064,Human/Campfire /Cooking/warming 
07/29/14,Idaho,Lower Ford,46.4322,-116.1931,Human/Miscellaneous /Other/ unknown 
07/29/14,Washington,Maple Street,46.38414,-120.7324,Human/Miscellaneous /Other/ unknown 
07/29/14,Montana,MM519,45.4864,-107.3808,Human/Equipment /Vehicle 
07/29/14,South Dakota,LONE CREEK,43.0306,-101.2375,Human/Equipment /Brakes 
07/29/14,California,wildcat 4,32.9389,-116.867219,Human/Equipment /Vehicle 
07/29/14,Idaho,OTA 88,43.26455,-116.08475,Human/Equipment /Other/ known 
07/29/14,Montana,RIM,45.7517,-107.3411,Human/Miscellaneous /Other/ unknown 
07/29/14,Oregon,Bowen Creek,42.4996,-122.512,
07/29/14,Utah,Mine,37.7186,-113.2539,
07/29/14,Florida,Tracks,28.565,-80.65333,Natural
07/29/14,Arizona,W. Red Lake,35.93241,-109.06827,Natural /Lightning 
07/29/14,Nevada,Bootstrap,41.0531,-116.3833,
07/29/14,Utah,Cates,38.3392,-112.9356,
07/29/14,Utah,Yovimpa Fire,37.4608,-112.2625,Natural /Lightning 
07/29/14,Utah,Finger,37.6914,-109.4361,
07/29/14,Kansas,Playground,39.313233,-95.536586,Human/Incendiary /Other/ unknown 
07/29/14,Idaho,OTA 89,43.25391,-116.06325,Human/Equipment /Other/ known 
07/29/14,California,CR Fire,41.0494,-123.6772,Human/Smoking /Smoking 
07/29/14,Florida,Bairs Cove,28.73306,-80.75694,Human/Arson/Unknown
07/29/14,Utah,Park,37.6722,-109.4533,
07/29/14,Arizona,COW,33.62914,-110.15024,Natural /Lightning 
07/29/14,South Dakota,Fence,45.7036,-100.5708,Human/Miscellaneous /Other/ unknown 
07/29/14,Utah,Chimney Canyon,39.6669,-109.8167,Natural /Lightning 
07/29/14,Utah,Grandview Point,38.3114,-109.8547,Natural /Lightning 
07/29/14,Arizona,Sacramento,34.7303,-114.2844,Human/Equipment /Vehicle 
07/29/14,Oregon,Pilot Rock,42.0474,-122.5928,
07/29/14,Oregon,Brush Mountain,42.236,-122.3181,
07/29/14,Oregon,Twincheria,42.5774,-122.4209,
07/29/14,Oregon,573,44.4861,-119.6228,
07/29/14,Oregon,576,44.4669,-119.6067,
07/29/14,Idaho,OTA 90,43.2626,-116.08237,Human/Equipment /Other/ known 
07/29/14,Oregon,SS Bar Ranch,42.0087,-123.6445,
07/29/14,Oregon,Howard Prairie,42.196,-122.3892,
07/29/14,California,Hostler Creek 7,41.0714,-123.6872,Human/Campfire /Cooking/warming 
07/29/14,South Dakota,Broken Arrow,43.03092,-102.55919,Human/Fire Use /Land Clearing 
07/29/14,South Dakota,Hot Rock,45.93756,-100.76856,Human/Equipment /Other/ known 
07/29/14,Oregon,Tomb,44.0658,-118.2131,
07/29/14,Nevada,RICE,38.9947,-119.5072,Natural /Lightning 
07/29/14,Oregon,Crane Prairie,42.1874,-122.3892,
07/29/14,Oregon,Griffin Pass,42.2251,-122.3211,
07/29/14,Oregon,Ice,43.4008,-120.7383,
07/29/14,Oregon,HWY 140 MM18,42.3962,-122.5534,
07/29/14,Oregon,McQueen,43.3917,-120.7528,
07/29/14,South Dakota,BALL COURT,43.245,-100.8614,Human/Juveniles /Ignition Devices 
07/29/14,Utah,Summit Canyon,37.94881,-109.05342,
07/29/14,Oregon,Sunrise,43.3231,-118.3536,
07/29/14,South Dakota,BARREL,43.1794,-100.7497,Human/Fire Use /Slash Burning 
07/30/14,Arizona,Gulch,33.8853,-109.8858,Natural /Lightning 
07/30/14,Oregon,Northern Glades,42.594,-122.4211,
07/30/14,Nevada,CACTUS,35.9981,-115.2767,Human/Miscellaneous /Other/ unknown 
07/30/14,Oregon,Round Top,42.6923,-122.9503,
07/30/14,Oregon,Esmond Mountain,42.4482,-122.5089,
07/30/14,California,TANK 8,36.02003,-118.79411,Human/Incendiary /Slash Burning 
07/30/14,Oregon,Salt Creek,42.4504,-122.5248,
07/30/14,Oregon,AM Fire,42.82256,-122.09655,Natural /Lightning 
07/30/14,Oregon,357 Fire,42.8353,-122.10005,Natural /Lightning 
07/30/14,Oregon,Mule Creek,42.5757,-122.4317,Human/Miscellaneous /Other/ unknown 
07/30/14,New Mexico,Mahogany,36.9253,-107.995,
07/30/14,Oregon,Cedar Springs,42.6218,-122.4089,
07/30/14,Oregon,GPS,43.3861,-120.7414,
07/30/14,Nevada,MINERAL,39.0014,-119.5036,Natural /Other/ unknown 
07/30/14,Oregon,Annie,42.8164,-122.1331,Natural /Lightning 
07/30/14,Oregon,Mak,42.8331,-122.0164,Natural /Lightning 
07/30/14,California,Pine Creek 13,41.085,-123.7053,Human/Incendiary /Slash Burning 
07/30/14,Utah,I70 MM198,38.94258,-109.52792,Human/Equipment /Vehicle 
07/30/14,California,Log,41.5481,-123.0622,
07/30/14,Nevada,PINYON,39.0633,-119.6742,
07/30/14,California,Springs,36.6092,-118.8667,Natural /Lightning 
07/30/14,Oregon,Double Day,42.4801,-122.5342,
07/30/14,California,McSwain,37.88474,-119.6192,Natural /Lightning 
07/30/14,Idaho,NOHURRY,42.61307,-116.73459,
07/30/14,Utah,Corral,37.62719,-109.193078,
07/30/14,Montana,LYNCH COULEE,45.6825,-106.8675,Natural /Other/ known 
07/30/14,Arizona,FIRE HORSE,35.5283,-113.4142,Natural /Lightning 
07/30/14,Nevada,Little Kershaw,37.6228,-114.5839,
07/30/14,Oregon,Robinson Rd 1850,42.4176,-123.4353,Human/Equipment /Vehicle 
07/30/14,Arizona,Dry Canyon,34.2531,-110.4748,Natural /Lightning 
07/30/14,Montana,P. View,48.2967,-109.99158,Human/Incendiary /Other/ unknown 
07/30/14,South Dakota,Rock,45.64025,-100.55714,Human/Equipment /Other/ known 
07/30/14,Montana,HWY 13 MM 19,48.3306,-105.4608,Human/Miscellaneous /Other/ unknown 
07/30/14,Idaho,Rock Creek Road,43.4656,-114.3644,
07/30/14,Utah,Cove,37.0822,-112.8164,
07/30/14,Colorado,South Trial,37.0707,-107.1873,Natural /Lightning 
07/30/14,Oregon,594,44.4683,-119.6242,
07/30/14,Arizona,Deer Spring,35.84833,-109.1918,Natural /Lightning 
07/30/14,Utah,Frankie,37.3692,-112.4997,
07/30/14,North Dakota,Little Big,47.7433,-102.6692,Human/Incendiary /Trash Burning 
07/30/14,Oregon,Tombstone 2,42.2901,-122.7656,
07/30/14,Texas,LOS VELAS,26.340556,-98.766944,Human/Other
07/30/14,Oregon,Slick Rock Cabin,42.1007,-122.79,
07/30/14,Oregon,Zemke,42.2351,-122.8378,
07/30/14,Oregon,Salt Creek 2,42.6482,-123.0087,
